"Result:S-CSCF Registered Sub(2023-10-26 140525)_20231026_140551.csv"
"Save Time:2023-10-26 14:05:51"
"User Name:ca_usr"


"NE Type Name:CSCF"

"NE Names:CBTCSCF01;SNBCSCF01;DPS_CSCF01"

"Function Subset Name:S-CSCF Session Unrelated Measurement"

"Total 1,727 records"

"Start Time","Period (min)","NE Name","SCSCF","Number of S-CSCF Registered Users (number)","Rate of S-CSCF Successful Initial Registrations (%)","Rate of S-CSCF Successful Re-registrations (%)"
"2023-10-26 02:50:00","5","DPS_CSCF01","S-CSCF ID=0","443486","86.381","98.525"
"2023-10-26 02:55:00","5","DPS_CSCF01","S-CSCF ID=0","444310","88.202","99.613"
"2023-10-26 03:00:00","5","DPS_CSCF01","S-CSCF ID=0","444781","87.004","99.656"
"2023-10-26 03:05:00","5","DPS_CSCF01","S-CSCF ID=0","444769","85.757","99.667"
"2023-10-26 03:10:00","5","DPS_CSCF01","S-CSCF ID=0","444926","85.006","99.582"
"2023-10-26 03:15:00","5","DPS_CSCF01","S-CSCF ID=0","445082","86.234","99.652"
"2023-10-26 03:20:00","5","DPS_CSCF01","S-CSCF ID=0","445051","81.727","99.627"
"2023-10-26 03:25:00","5","DPS_CSCF01","S-CSCF ID=0","444940","80.311","99.59"
"2023-10-26 03:30:00","5","DPS_CSCF01","S-CSCF ID=0","444902","81.089","NIL"
"2023-10-26 03:35:00","5","DPS_CSCF01","S-CSCF ID=0","444859","83.838","99.513"
"2023-10-26 03:40:00","5","DPS_CSCF01","S-CSCF ID=0","444917","78.586","99.256"
"2023-10-26 03:45:00","5","DPS_CSCF01","S-CSCF ID=0","445058","83.345","99.706"
"2023-10-26 03:50:00","5","DPS_CSCF01","S-CSCF ID=0","445206","84.815","99.647"
"2023-10-26 03:55:00","5","DPS_CSCF01","S-CSCF ID=0","445249","81.588","99.717"
"2023-10-26 04:00:00","5","DPS_CSCF01","S-CSCF ID=0","445323","80.68","99.647"
"2023-10-26 04:05:00","5","DPS_CSCF01","S-CSCF ID=0","445331","81.831","99.819"
"2023-10-26 04:10:00","5","DPS_CSCF01","S-CSCF ID=0","445340","82.917","99.758"
"2023-10-26 04:15:00","5","DPS_CSCF01","S-CSCF ID=0","445402","78.661","99.721"
"2023-10-26 04:20:00","5","DPS_CSCF01","S-CSCF ID=0","445501","82.2","99.712"
"2023-10-26 04:25:00","5","DPS_CSCF01","S-CSCF ID=0","445608","86.174","99.741"
"2023-10-26 04:30:00","5","DPS_CSCF01","S-CSCF ID=0","445609","83.225","99.691"
"2023-10-26 04:35:00","5","DPS_CSCF01","S-CSCF ID=0","445556","79.158","99.697"
"2023-10-26 04:40:00","5","DPS_CSCF01","S-CSCF ID=0","445591","83.533","99.655"
"2023-10-26 04:45:00","5","DPS_CSCF01","S-CSCF ID=0","445696","86.702","99.654"
"2023-10-26 04:50:00","5","DPS_CSCF01","S-CSCF ID=0","445819","84.495","99.718"
"2023-10-26 04:55:00","5","DPS_CSCF01","S-CSCF ID=0","445585","79.012","99.642"
"2023-10-26 05:00:00","5","DPS_CSCF01","S-CSCF ID=0","445301","81.514","99.711"
"2023-10-26 05:05:00","5","DPS_CSCF01","S-CSCF ID=0","444958","80.48","99.75"
"2023-10-26 05:10:00","5","DPS_CSCF01","S-CSCF ID=0","445286","85.714","99.704"
"2023-10-26 05:15:00","5","DPS_CSCF01","S-CSCF ID=0","445533","83.639","99.687"
"2023-10-26 05:20:00","5","DPS_CSCF01","S-CSCF ID=0","445859","86.637","99.614"
"2023-10-26 05:25:00","5","DPS_CSCF01","S-CSCF ID=0","446356","87.613","99.659"
"2023-10-26 05:30:00","5","DPS_CSCF01","S-CSCF ID=0","447046","87.784","99.637"
"2023-10-26 05:35:00","5","DPS_CSCF01","S-CSCF ID=0","447847","89.482","99.715"
"2023-10-26 05:40:00","5","DPS_CSCF01","S-CSCF ID=0","448538","89.136","99.563"
"2023-10-26 05:45:00","5","DPS_CSCF01","S-CSCF ID=0","449080","86.728","99.51"
"2023-10-26 05:50:00","5","DPS_CSCF01","S-CSCF ID=0","449751","87.198","99.537"
"2023-10-26 05:55:00","5","DPS_CSCF01","S-CSCF ID=0","414317","80.997","99.225"
"2023-10-26 06:00:00","5","DPS_CSCF01","S-CSCF ID=0","351025","42.857","98.943"
"2023-10-26 06:05:00","5","DPS_CSCF01","S-CSCF ID=0","289320","7.576","98.75"
"2023-10-26 06:10:00","5","DPS_CSCF01","S-CSCF ID=0","167872","7.692","97.312"
"2023-10-26 06:15:00","5","DPS_CSCF01","S-CSCF ID=0","113693","50","69.231"
"2023-10-26 06:20:00","5","DPS_CSCF01","S-CSCF ID=0","67248","100","83.721"
"2023-10-26 06:25:00","5","DPS_CSCF01","S-CSCF ID=0","29614","100","68.889"
"2023-10-26 06:30:00","5","DPS_CSCF01","S-CSCF ID=0","16616","NIL","80"
"2023-10-26 06:35:00","5","DPS_CSCF01","S-CSCF ID=0","11300","100","83.333"
"2023-10-26 06:40:00","5","DPS_CSCF01","S-CSCF ID=0","8108","NIL","87.5"
"2023-10-26 06:45:00","5","DPS_CSCF01","S-CSCF ID=0","6970","0","94.118"
"2023-10-26 06:50:00","5","DPS_CSCF01","S-CSCF ID=0","6649","NIL","100"
"2023-10-26 06:55:00","5","DPS_CSCF01","S-CSCF ID=0","6509","83.333","93.75"
"2023-10-26 07:00:00","5","DPS_CSCF01","S-CSCF ID=0","6498","66.667","95.652"
"2023-10-26 07:05:00","5","DPS_CSCF01","S-CSCF ID=0","6496","100","89.286"
"2023-10-26 07:10:00","5","DPS_CSCF01","S-CSCF ID=0","6494","87.5","NIL"
"2023-10-26 07:15:00","5","DPS_CSCF01","S-CSCF ID=0","6493","80","100"
"2023-10-26 07:20:00","5","DPS_CSCF01","S-CSCF ID=0","6492","86.667","100"
"2023-10-26 07:25:00","5","DPS_CSCF01","S-CSCF ID=0","6493","69.231","93.333"
"2023-10-26 07:30:00","5","DPS_CSCF01","S-CSCF ID=0","6493","70","85.714"
"2023-10-26 07:35:00","5","DPS_CSCF01","S-CSCF ID=0","6493","60","85.185"
"2023-10-26 07:40:00","5","DPS_CSCF01","S-CSCF ID=0","6491","72.727","83.871"
"2023-10-26 07:45:00","5","DPS_CSCF01","S-CSCF ID=0","6490","91.667","95.652"
"2023-10-26 07:50:00","5","DPS_CSCF01","S-CSCF ID=0","6491","87.5","75.758"
"2023-10-26 07:55:00","5","DPS_CSCF01","S-CSCF ID=0","6492","45.455","93.333"
"2023-10-26 08:00:00","5","DPS_CSCF01","S-CSCF ID=0","6490","87.5","76"
"2023-10-26 08:05:00","5","DPS_CSCF01","S-CSCF ID=0","6485","50","65.789"
"2023-10-26 08:10:00","5","DPS_CSCF01","S-CSCF ID=0","6459","0","26.471"
"2023-10-26 08:15:00","5","DPS_CSCF01","S-CSCF ID=0","6419","0","0"
"2023-10-26 08:20:00","5","DPS_CSCF01","S-CSCF ID=0","6386","0","0"
"2023-10-26 08:25:00","5","DPS_CSCF01","S-CSCF ID=0","6353","0","4.167"
"2023-10-26 08:30:00","5","DPS_CSCF01","S-CSCF ID=0","6320","0","0"
"2023-10-26 08:35:00","5","DPS_CSCF01","S-CSCF ID=0","6296","0","4.348"
"2023-10-26 08:40:00","5","DPS_CSCF01","S-CSCF ID=0","6276","0","0"
"2023-10-26 08:45:00","5","DPS_CSCF01","S-CSCF ID=0","6270","50","57.143"
"2023-10-26 08:50:00","5","DPS_CSCF01","S-CSCF ID=0","6271","100","100"
"2023-10-26 08:55:00","5","DPS_CSCF01","S-CSCF ID=0","6271","50","92.857"
"2023-10-26 09:00:00","5","DPS_CSCF01","S-CSCF ID=0","6271","66.667","100"
"2023-10-26 09:05:00","5","DPS_CSCF01","S-CSCF ID=0","6270","100","100"
"2023-10-26 09:10:00","5","DPS_CSCF01","S-CSCF ID=0","6269","100","100"
"2023-10-26 09:15:00","5","DPS_CSCF01","S-CSCF ID=0","6269","100","60"
"2023-10-26 09:20:00","5","DPS_CSCF01","S-CSCF ID=0","6269","87.5","100"
"2023-10-26 09:25:00","5","DPS_CSCF01","S-CSCF ID=0","6269","66.667","100"
"2023-10-26 09:30:00","5","DPS_CSCF01","S-CSCF ID=0","6267","0","100"
"2023-10-26 09:35:00","5","DPS_CSCF01","S-CSCF ID=0","6265","66.667","100"
"2023-10-26 09:40:00","5","DPS_CSCF01","S-CSCF ID=0","6265","66.667","100"
"2023-10-26 09:45:00","5","DPS_CSCF01","S-CSCF ID=0","6265","80","100"
"2023-10-26 09:50:00","5","DPS_CSCF01","S-CSCF ID=0","6263","75","100"
"2023-10-26 09:55:00","5","DPS_CSCF01","S-CSCF ID=0","6261","100","100"
"2023-10-26 10:00:00","5","DPS_CSCF01","S-CSCF ID=0","6261","50","87.5"
"2023-10-26 10:05:00","5","DPS_CSCF01","S-CSCF ID=0","6259","75","NIL"
"2023-10-26 10:10:00","5","DPS_CSCF01","S-CSCF ID=0","6257","100","100"
"2023-10-26 10:15:00","5","DPS_CSCF01","S-CSCF ID=0","6254","70","100"
"2023-10-26 10:20:00","5","DPS_CSCF01","S-CSCF ID=0","6252","100","100"
"2023-10-26 10:25:00","5","DPS_CSCF01","S-CSCF ID=0","6251","33.333","100"
"2023-10-26 10:30:00","5","DPS_CSCF01","S-CSCF ID=0","6251","60","100"
"2023-10-26 10:35:00","5","DPS_CSCF01","S-CSCF ID=0","6250","66.667","100"
"2023-10-26 10:40:00","5","DPS_CSCF01","S-CSCF ID=0","6250","0","100"
"2023-10-26 10:45:00","5","DPS_CSCF01","S-CSCF ID=0","6248","33.333","100"
"2023-10-26 10:50:00","5","DPS_CSCF01","S-CSCF ID=0","6248","NIL","100"
"2023-10-26 10:55:00","5","DPS_CSCF01","S-CSCF ID=0","6247","NIL","100"
"2023-10-26 11:00:00","5","DPS_CSCF01","S-CSCF ID=0","6246","50","100"
"2023-10-26 11:05:00","5","DPS_CSCF01","S-CSCF ID=0","6246","50","100"
"2023-10-26 11:10:00","5","DPS_CSCF01","S-CSCF ID=0","6245","50","100"
"2023-10-26 11:15:00","5","DPS_CSCF01","S-CSCF ID=0","6244","33.333","100"
"2023-10-26 11:20:00","5","DPS_CSCF01","S-CSCF ID=0","6242","50","100"
"2023-10-26 11:25:00","5","DPS_CSCF01","S-CSCF ID=0","6242","33.333","100"
"2023-10-26 11:30:00","5","DPS_CSCF01","S-CSCF ID=0","6240","50","100"
"2023-10-26 11:35:00","5","DPS_CSCF01","S-CSCF ID=0","6238","0","100"
"2023-10-26 11:40:00","5","DPS_CSCF01","S-CSCF ID=0","6239","66.667","100"
"2023-10-26 11:45:00","5","DPS_CSCF01","S-CSCF ID=0","6240","100","100"
"2023-10-26 11:50:00","5","DPS_CSCF01","S-CSCF ID=0","6239","50","100"
"2023-10-26 11:55:00","5","DPS_CSCF01","S-CSCF ID=0","6239","33.333","100"
"2023-10-26 12:00:00","5","DPS_CSCF01","S-CSCF ID=0","6237","66.667","100"
"2023-10-26 12:05:00","5","DPS_CSCF01","S-CSCF ID=0","6237","50","100"
"2023-10-26 12:10:00","5","DPS_CSCF01","S-CSCF ID=0","6238","66.667","100"
"2023-10-26 12:15:00","5","DPS_CSCF01","S-CSCF ID=0","6236","0","90"
"2023-10-26 12:20:00","5","DPS_CSCF01","S-CSCF ID=0","6234","33.333","91.667"
"2023-10-26 12:25:00","5","DPS_CSCF01","S-CSCF ID=0","6234","83.333","100"
"2023-10-26 12:30:00","5","DPS_CSCF01","S-CSCF ID=0","6234","66.667","100"
"2023-10-26 12:35:00","5","DPS_CSCF01","S-CSCF ID=0","6234","0","100"
"2023-10-26 12:40:00","5","DPS_CSCF01","S-CSCF ID=0","6234","50","100"
"2023-10-26 12:45:00","5","DPS_CSCF01","S-CSCF ID=0","6233","66.667","85.714"
"2023-10-26 12:50:00","5","DPS_CSCF01","S-CSCF ID=0","6232","66.667","85.714"
"2023-10-26 12:55:00","5","DPS_CSCF01","S-CSCF ID=0","6231","50","84.615"
"2023-10-26 13:00:00","5","DPS_CSCF01","S-CSCF ID=0","6230","0","75"
"2023-10-26 13:05:00","5","DPS_CSCF01","S-CSCF ID=0","6230","50","91.667"
"2023-10-26 13:10:00","5","DPS_CSCF01","S-CSCF ID=0","6230","25","100"
"2023-10-26 13:15:00","5","DPS_CSCF01","S-CSCF ID=0","6229","0","100"
"2023-10-26 13:20:00","5","DPS_CSCF01","S-CSCF ID=0","6228","33.333","100"
"2023-10-26 13:25:00","5","DPS_CSCF01","S-CSCF ID=0","6226","40","100"
"2023-10-26 13:30:00","5","DPS_CSCF01","S-CSCF ID=0","6228","33.333","100"
"2023-10-26 13:35:00","5","DPS_CSCF01","S-CSCF ID=0","6229","40","100"
"2023-10-26 13:40:00","5","DPS_CSCF01","S-CSCF ID=0","6229","33.333","85.714"
"2023-10-26 13:45:00","5","DPS_CSCF01","S-CSCF ID=0","6226","25","NIL"
"2023-10-26 13:50:00","5","DPS_CSCF01","S-CSCF ID=0","6225","0","100"
"2023-10-26 13:55:00","5","DPS_CSCF01","S-CSCF ID=0","6225","25","100"
"2023-10-26 14:00:00","5","DPS_CSCF01","S-CSCF ID=0","6224","0","100"
"2023-10-26 14:05:00","5","DPS_CSCF01","S-CSCF ID=0","6224","50","93.333"
"2023-10-26 14:10:00","5","DPS_CSCF01","S-CSCF ID=0","6224","33.333","100"
"2023-10-26 14:15:00","5","DPS_CSCF01","S-CSCF ID=0","6223","0","100"
"2023-10-26 14:20:00","5","DPS_CSCF01","S-CSCF ID=0","6224","0","100"
"2023-10-26 14:25:00","5","DPS_CSCF01","S-CSCF ID=0","6224","0","100"
"2023-10-26 14:30:00","5","DPS_CSCF01","S-CSCF ID=0","6224","0","80"
"2023-10-26 14:35:00","5","DPS_CSCF01","S-CSCF ID=0","6221","0","93.75"
"2023-10-26 14:40:00","5","DPS_CSCF01","S-CSCF ID=0","6219","50","92.857"
"2023-10-26 14:45:00","5","DPS_CSCF01","S-CSCF ID=0","6220","0","100"
"2023-10-26 14:50:00","5","DPS_CSCF01","S-CSCF ID=0","6218","50","100"
"2023-10-26 14:55:00","5","DPS_CSCF01","S-CSCF ID=0","6218","60","100"
"2023-10-24 00:00:00","5","CBTCSCF01","S-CSCF ID=0","5974919","83.92","99.655"
"2023-10-24 00:05:00","5","CBTCSCF01","S-CSCF ID=0","5969773","84.053","99.643"
"2023-10-24 00:10:00","5","CBTCSCF01","S-CSCF ID=0","5965119","82.216","99.633"
"2023-10-24 00:15:00","5","CBTCSCF01","S-CSCF ID=0","5960392","82.512","99.678"
"2023-10-24 00:20:00","5","CBTCSCF01","S-CSCF ID=0","5955971","82.818","99.646"
"2023-10-24 00:25:00","5","CBTCSCF01","S-CSCF ID=0","5951461","82.105","99.676"
"2023-10-24 00:30:00","5","CBTCSCF01","S-CSCF ID=0","5946563","81.671","99.666"
"2023-10-24 00:35:00","5","CBTCSCF01","S-CSCF ID=0","5942210","82.124","99.627"
"2023-10-24 00:40:00","5","CBTCSCF01","S-CSCF ID=0","5937920","82.319","99.69"
"2023-10-24 00:45:00","5","CBTCSCF01","S-CSCF ID=0","5933584","81.377","99.667"
"2023-10-24 00:50:00","5","CBTCSCF01","S-CSCF ID=0","5929684","81.432","99.695"
"2023-10-24 00:55:00","5","CBTCSCF01","S-CSCF ID=0","5925729","81.463","99.673"
"2023-10-24 01:00:00","5","CBTCSCF01","S-CSCF ID=0","5919915","81.186","99.678"
"2023-10-24 01:05:00","5","CBTCSCF01","S-CSCF ID=0","5916494","80.92","99.695"
"2023-10-24 01:10:00","5","CBTCSCF01","S-CSCF ID=0","5913151","81.749","99.709"
"2023-10-24 01:15:00","5","CBTCSCF01","S-CSCF ID=0","5909614","80.861","99.68"
"2023-10-24 01:20:00","5","CBTCSCF01","S-CSCF ID=0","5906154","81.068","99.699"
"2023-10-24 01:25:00","5","CBTCSCF01","S-CSCF ID=0","5902656","79.652","99.517"
"2023-10-24 01:30:00","5","CBTCSCF01","S-CSCF ID=0","5898836","80.206","99.667"
"2023-10-24 01:35:00","5","CBTCSCF01","S-CSCF ID=0","5895403","80.969","99.713"
"2023-10-24 01:40:00","5","CBTCSCF01","S-CSCF ID=0","5892178","80.728","99.71"
"2023-10-24 01:45:00","5","CBTCSCF01","S-CSCF ID=0","5889154","80.547","99.7"
"2023-10-24 01:50:00","5","CBTCSCF01","S-CSCF ID=0","5886589","80.564","99.695"
"2023-10-24 01:55:00","5","CBTCSCF01","S-CSCF ID=0","5884113","81.097","99.677"
"2023-10-24 02:00:00","5","CBTCSCF01","S-CSCF ID=0","5879455","79.754","99.726"
"2023-10-24 02:05:00","5","CBTCSCF01","S-CSCF ID=0","5877688","81.727","99.725"
"2023-10-24 02:10:00","5","CBTCSCF01","S-CSCF ID=0","5875217","81.603","99.729"
"2023-10-24 02:15:00","5","CBTCSCF01","S-CSCF ID=0","5872559","80.644","99.73"
"2023-10-24 02:20:00","5","CBTCSCF01","S-CSCF ID=0","5870023","80.791","99.724"
"2023-10-24 02:25:00","5","CBTCSCF01","S-CSCF ID=0","5867726","81.012","99.72"
"2023-10-24 02:30:00","5","CBTCSCF01","S-CSCF ID=0","5865212","80.349","99.721"
"2023-10-24 02:35:00","5","CBTCSCF01","S-CSCF ID=0","5862728","80.821","99.733"
"2023-10-24 02:40:00","5","CBTCSCF01","S-CSCF ID=0","5860488","80.431","99.74"
"2023-10-24 02:45:00","5","CBTCSCF01","S-CSCF ID=0","5858355","80.509","99.731"
"2023-10-24 02:50:00","5","CBTCSCF01","S-CSCF ID=0","5856598","80.621","99.736"
"2023-10-24 02:55:00","5","CBTCSCF01","S-CSCF ID=0","5855617","81.4","99.728"
"2023-10-24 03:00:00","5","CBTCSCF01","S-CSCF ID=0","5853291","79.751","99.744"
"2023-10-24 03:05:00","5","CBTCSCF01","S-CSCF ID=0","5851385","79.86","99.707"
"2023-10-24 03:10:00","5","CBTCSCF01","S-CSCF ID=0","5849898","80.098","99.752"
"2023-10-24 03:15:00","5","CBTCSCF01","S-CSCF ID=0","5848151","80.045","99.75"
"2023-10-24 03:20:00","5","CBTCSCF01","S-CSCF ID=0","5846649","80.083","99.742"
"2023-10-24 03:25:00","5","CBTCSCF01","S-CSCF ID=0","5845823","80.924","99.741"
"2023-10-24 03:30:00","5","CBTCSCF01","S-CSCF ID=0","5844614","80.668","99.724"
"2023-10-24 03:35:00","5","CBTCSCF01","S-CSCF ID=0","5843180","79.725","99.725"
"2023-10-24 03:40:00","5","CBTCSCF01","S-CSCF ID=0","5842009","80.255","99.733"
"2023-10-24 03:45:00","5","CBTCSCF01","S-CSCF ID=0","5840969","79.893","99.743"
"2023-10-24 03:50:00","5","CBTCSCF01","S-CSCF ID=0","5840771","80.363","99.751"
"2023-10-24 03:55:00","5","CBTCSCF01","S-CSCF ID=0","5842037","82.124","99.734"
"2023-10-24 04:00:00","5","CBTCSCF01","S-CSCF ID=0","5842211","81.928","99.741"
"2023-10-24 04:05:00","5","CBTCSCF01","S-CSCF ID=0","5841912","81.577","99.756"
"2023-10-24 04:10:00","5","CBTCSCF01","S-CSCF ID=0","5841795","82.376","99.726"
"2023-10-24 04:15:00","5","CBTCSCF01","S-CSCF ID=0","5841937","82.025","99.732"
"2023-10-24 04:20:00","5","CBTCSCF01","S-CSCF ID=0","5842929","82.816","99.733"
"2023-10-24 04:25:00","5","CBTCSCF01","S-CSCF ID=0","5845030","83.198","99.739"
"2023-10-24 04:30:00","5","CBTCSCF01","S-CSCF ID=0","5846916","83.615","99.736"
"2023-10-24 04:35:00","5","CBTCSCF01","S-CSCF ID=0","5849065","83.07","99.731"
"2023-10-24 04:40:00","5","CBTCSCF01","S-CSCF ID=0","5851740","83.34","99.736"
"2023-10-24 04:45:00","5","CBTCSCF01","S-CSCF ID=0","5855012","84.062","99.723"
"2023-10-24 04:50:00","5","CBTCSCF01","S-CSCF ID=0","5859552","84.512","99.73"
"2023-10-24 04:55:00","5","CBTCSCF01","S-CSCF ID=0","5866808","85.468","99.724"
"2023-10-24 05:00:00","5","CBTCSCF01","S-CSCF ID=0","5873018","85.728","99.704"
"2023-10-24 05:05:00","5","CBTCSCF01","S-CSCF ID=0","5878376","85.143","99.686"
"2023-10-24 05:10:00","5","CBTCSCF01","S-CSCF ID=0","5883918","85.084","99.735"
"2023-10-24 05:15:00","5","CBTCSCF01","S-CSCF ID=0","5890343","85.51","99.701"
"2023-10-24 05:20:00","5","CBTCSCF01","S-CSCF ID=0","5897898","86.159","99.715"
"2023-10-24 05:25:00","5","CBTCSCF01","S-CSCF ID=0","5906461","86.409","99.707"
"2023-10-24 05:30:00","5","CBTCSCF01","S-CSCF ID=0","5914793","86.322","99.685"
"2023-10-24 05:35:00","5","CBTCSCF01","S-CSCF ID=0","5923446","86.38","99.685"
"2023-10-24 05:40:00","5","CBTCSCF01","S-CSCF ID=0","5932112","86.251","99.678"
"2023-10-24 05:45:00","5","CBTCSCF01","S-CSCF ID=0","5940732","86.376","99.671"
"2023-10-24 05:50:00","5","CBTCSCF01","S-CSCF ID=0","5950080","86.565","99.675"
"2023-10-24 05:55:00","5","CBTCSCF01","S-CSCF ID=0","5959884","86.929","99.647"
"2023-10-24 06:00:00","5","CBTCSCF01","S-CSCF ID=0","5969697","87.07","99.649"
"2023-10-24 06:05:00","5","CBTCSCF01","S-CSCF ID=0","5978341","86.75","99.632"
"2023-10-24 06:10:00","5","CBTCSCF01","S-CSCF ID=0","5986383","86.827","99.647"
"2023-10-24 06:15:00","5","CBTCSCF01","S-CSCF ID=0","5993996","86.764","99.628"
"2023-10-24 06:20:00","5","CBTCSCF01","S-CSCF ID=0","6001417","86.955","99.625"
"2023-10-24 06:25:00","5","CBTCSCF01","S-CSCF ID=0","6008834","86.82","99.628"
"2023-10-24 06:30:00","5","CBTCSCF01","S-CSCF ID=0","6014534","86.903","99.634"
"2023-10-24 06:35:00","5","CBTCSCF01","S-CSCF ID=0","6020365","86.829","99.606"
"2023-10-24 06:40:00","5","CBTCSCF01","S-CSCF ID=0","6025093","86.46","99.627"
"2023-10-24 06:45:00","5","CBTCSCF01","S-CSCF ID=0","6029393","86.218","99.6"
"2023-10-24 06:50:00","5","CBTCSCF01","S-CSCF ID=0","6034019","86.413","99.62"
"2023-10-24 06:55:00","5","CBTCSCF01","S-CSCF ID=0","6038366","86.638","99.596"
"2023-10-24 07:00:00","5","CBTCSCF01","S-CSCF ID=0","6042362","86.368","99.65"
"2023-10-24 07:05:00","5","CBTCSCF01","S-CSCF ID=0","6046120","86.127","99.588"
"2023-10-24 07:10:00","5","CBTCSCF01","S-CSCF ID=0","6049805","85.811","99.625"
"2023-10-24 07:15:00","5","CBTCSCF01","S-CSCF ID=0","6052966","85.572","99.594"
"2023-10-24 07:20:00","5","CBTCSCF01","S-CSCF ID=0","6056603","85.713","99.601"
"2023-10-24 07:25:00","5","CBTCSCF01","S-CSCF ID=0","6060466","85.708","99.6"
"2023-10-24 07:30:00","5","CBTCSCF01","S-CSCF ID=0","6063551","85.407","99.583"
"2023-10-24 07:35:00","5","CBTCSCF01","S-CSCF ID=0","6066603","85.323","99.581"
"2023-10-24 07:40:00","5","CBTCSCF01","S-CSCF ID=0","6069823","85.384","99.587"
"2023-10-24 07:45:00","5","CBTCSCF01","S-CSCF ID=0","6073213","85.136","99.566"
"2023-10-24 07:50:00","5","CBTCSCF01","S-CSCF ID=0","6076272","85.247","99.562"
"2023-10-24 07:55:00","5","CBTCSCF01","S-CSCF ID=0","6079341","85.324","99.557"
"2023-10-24 08:00:00","5","CBTCSCF01","S-CSCF ID=0","6082546","85.006","99.574"
"2023-10-24 08:05:00","5","CBTCSCF01","S-CSCF ID=0","6085659","85","99.549"
"2023-10-24 08:10:00","5","CBTCSCF01","S-CSCF ID=0","6088000","84.452","99.56"
"2023-10-24 08:15:00","5","CBTCSCF01","S-CSCF ID=0","6089914","84.666","99.564"
"2023-10-24 08:20:00","5","CBTCSCF01","S-CSCF ID=0","6091913","84.736","99.547"
"2023-10-24 08:25:00","5","CBTCSCF01","S-CSCF ID=0","6093752","84.738","99.53"
"2023-10-24 08:30:00","5","CBTCSCF01","S-CSCF ID=0","6095295","84.11","99.539"
"2023-10-24 08:35:00","5","CBTCSCF01","S-CSCF ID=0","6096835","84.349","99.529"
"2023-10-24 08:40:00","5","CBTCSCF01","S-CSCF ID=0","6098442","84.483","99.556"
"2023-10-24 08:45:00","5","CBTCSCF01","S-CSCF ID=0","6099672","84.176","99.524"
"2023-10-24 08:50:00","5","CBTCSCF01","S-CSCF ID=0","6100832","84.299","99.538"
"2023-10-24 08:55:00","5","CBTCSCF01","S-CSCF ID=0","6101999","84.274","99.513"
"2023-10-24 09:00:00","5","CBTCSCF01","S-CSCF ID=0","6103706","84.152","99.538"
"2023-10-24 09:05:00","5","CBTCSCF01","S-CSCF ID=0","6104929","84.244","99.545"
"2023-10-24 09:10:00","5","CBTCSCF01","S-CSCF ID=0","6106306","84.176","99.535"
"2023-10-24 09:15:00","5","CBTCSCF01","S-CSCF ID=0","6108069","84.086","99.521"
"2023-10-24 09:20:00","5","CBTCSCF01","S-CSCF ID=0","6109216","83.569","99.515"
"2023-10-24 09:25:00","5","CBTCSCF01","S-CSCF ID=0","6110822","84.149","99.488"
"2023-10-24 09:30:00","5","CBTCSCF01","S-CSCF ID=0","6111914","84.311","99.534"
"2023-10-24 09:35:00","5","CBTCSCF01","S-CSCF ID=0","6112760","83.868","99.498"
"2023-10-24 09:40:00","5","CBTCSCF01","S-CSCF ID=0","6113989","83.465","99.526"
"2023-10-24 09:45:00","5","CBTCSCF01","S-CSCF ID=0","6114910","84.17","99.489"
"2023-10-24 09:50:00","5","CBTCSCF01","S-CSCF ID=0","6116207","83.862","99.492"
"2023-10-24 09:55:00","5","CBTCSCF01","S-CSCF ID=0","6116949","83.798","99.495"
"2023-10-24 10:00:00","5","CBTCSCF01","S-CSCF ID=0","6117421","83.941","99.495"
"2023-10-24 10:05:00","5","CBTCSCF01","S-CSCF ID=0","6117939","84.026","99.495"
"2023-10-24 10:10:00","5","CBTCSCF01","S-CSCF ID=0","6118292","84.142","99.501"
"2023-10-24 10:15:00","5","CBTCSCF01","S-CSCF ID=0","6119263","83.841","99.504"
"2023-10-24 10:20:00","5","CBTCSCF01","S-CSCF ID=0","6120000","83.872","99.483"
"2023-10-24 10:25:00","5","CBTCSCF01","S-CSCF ID=0","6120309","83.833","99.484"
"2023-10-24 10:30:00","5","CBTCSCF01","S-CSCF ID=0","6120161","83.666","99.462"
"2023-10-24 10:35:00","5","CBTCSCF01","S-CSCF ID=0","6120039","83.883","99.477"
"2023-10-24 10:40:00","5","CBTCSCF01","S-CSCF ID=0","6120201","84","99.483"
"2023-10-24 10:45:00","5","CBTCSCF01","S-CSCF ID=0","6120490","83.335","99.472"
"2023-10-24 10:50:00","5","CBTCSCF01","S-CSCF ID=0","6120568","83.631","99.468"
"2023-10-24 10:55:00","5","CBTCSCF01","S-CSCF ID=0","6120761","83.609","99.483"
"2023-10-24 11:00:00","5","CBTCSCF01","S-CSCF ID=0","6120755","83.729","99.457"
"2023-10-24 11:05:00","5","CBTCSCF01","S-CSCF ID=0","6121078","83.16","99.471"
"2023-10-24 11:10:00","5","CBTCSCF01","S-CSCF ID=0","6121533","83.515","99.492"
"2023-10-24 11:15:00","5","CBTCSCF01","S-CSCF ID=0","6121703","83.619","99.481"
"2023-10-24 11:20:00","5","CBTCSCF01","S-CSCF ID=0","6121859","83.725","99.49"
"2023-10-24 11:25:00","5","CBTCSCF01","S-CSCF ID=0","6122151","84.082","99.455"
"2023-10-24 11:30:00","5","CBTCSCF01","S-CSCF ID=0","6124285","84.428","99.461"
"2023-10-24 11:35:00","5","CBTCSCF01","S-CSCF ID=0","6124612","84.003","99.465"
